 ******* Program HYDRUS
 ******* 
 Infiltration of water into soil profile                                 
 Date:   5. 3.    Time:  17:50:10
 Units: L = cm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      463  0.2832000E+01  0.12000E-01    3     1500    -4    -5     T
      464  0.2844000E+01  0.12000E-01    3     1503    -4    -5     T
      465  0.2856000E+01  0.12000E-01    2     1505    -4    -5     T
      466  0.2868000E+01  0.12000E-01    2     1507    -4    -5     T
      467  0.2880000E+01  0.12000E-01    2     1509    -4    -5     T
      468  0.2892000E+01  0.12000E-01    2     1511    -4    -5     T
      469  0.2904000E+01  0.12000E-01    2     1513    -4    -5     T
      470  0.2916000E+01  0.12000E-01    2     1515    -4    -5     T
      471  0.2928000E+01  0.12000E-01    2     1517    -4    -5     T
      472  0.2940000E+01  0.12000E-01    2     1519    -4    -5     T
      473  0.2952000E+01  0.12000E-01    2     1521    -4    -5     T
      474  0.2964000E+01  0.12000E-01    2     1523    -4    -5     T
      475  0.2976000E+01  0.12000E-01    2     1525    -4    -5     T
      476  0.2988000E+01  0.12000E-01    2     1527    -4    -5     T
      477  0.3000000E+01  0.12000E-01    2     1529    -4    -5     T
end
