 ******* Program HYDRUS
 ******* 
 Infiltration of water into soil profile                                 
 Date:  29. 2.    Time:  14:23:46
 Units: L = cm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      827  0.2316000E+01  0.12000E-01    4     3495    -4    -5     T
      828  0.2328000E+01  0.12000E-01    4     3499    -4    -5     T
      829  0.2340000E+01  0.12000E-01    4     3503    -4    -5     T
      830  0.2352000E+01  0.12000E-01    4     3507    -4    -5     T
      831  0.2364000E+01  0.12000E-01    4     3511    -4    -5     T
      832  0.2376000E+01  0.12000E-01    4     3515    -4    -5     T
      833  0.2388000E+01  0.12000E-01    4     3519    -4    -5     T
      834  0.2400000E+01  0.12000E-01    4     3523    -4    -5     T
      835  0.2412000E+01  0.12000E-01    4     3527    -4    -5     T
      836  0.2424000E+01  0.12000E-01    8     3535    -4    -5     T
      837  0.2430000E+01  0.60000E-02    5     3540    -4    -5     T
      838  0.2436000E+01  0.60000E-02    4     3544    -4    -5     T
      839  0.2442000E+01  0.60000E-02    5     3549    -4    -5     T
      840  0.2448000E+01  0.60000E-02    7     3556    -4    -5     T
      841  0.2452000E+01  0.40000E-02    5     3561    -4    -5     T
      842  0.2456000E+01  0.40000E-02    4     3565    -4    -5     T
      843  0.2460000E+01  0.40000E-02    5     3570    -4    -5     T
      844  0.2464000E+01  0.40000E-02    5     3575    -4    -5     T
      845  0.2468000E+01  0.40000E-02    6     3581    -4    -5     T
      846  0.2472000E+01  0.40000E-02    6     3587    -4    -5     T
      847  0.2476000E+01  0.40000E-02    7     3594    -4    -5     T
      848  0.2478667E+01  0.26667E-02    4     3598    -4    -5     T
      849  0.2481333E+01  0.26667E-02    4     3602    -4    -5     T
      850  0.2484000E+01  0.26667E-02    4     3606    -4    -5     T
      851  0.2487000E+01  0.30000E-02    5     3611    -4    -5     T
      852  0.2490000E+01  0.30000E-02    5     3616    -4    -5     T
      853  0.2493000E+01  0.30000E-02    4     3620    -4    -5     T
      854  0.2496000E+01  0.30000E-02    4     3624    -4    -5     T
      855  0.2500000E+01  0.40000E-02    6     3630    -4    -5     T
      856  0.2502667E+01  0.26667E-02    4     3634    -4    -5     T
      857  0.2505333E+01  0.26667E-02    4     3638    -4    -5     T
      858  0.2508000E+01  0.26667E-02    4     3642    -4    -5     T
      859  0.2511000E+01  0.30000E-02    4     3646    -4    -5     T
      860  0.2514000E+01  0.30000E-02    5     3651    -4    -5     T
      861  0.2517000E+01  0.30000E-02    5     3656    -4    -5     T
      862  0.2520000E+01  0.30000E-02    5     3661    -4    -5     T
      863  0.2523000E+01  0.30000E-02    5     3666    -4    -5     T
      864  0.2526000E+01  0.30000E-02    6     3672    -4    -5     T
      865  0.2529000E+01  0.30000E-02    5     3677    -4    -5     T
      866  0.2532000E+01  0.30000E-02    5     3682    -4    -5     T
      867  0.2535000E+01  0.30000E-02    5     3687    -4    -5     T
      868  0.2538000E+01  0.30000E-02    4     3691    -4    -5     T
      869  0.2541000E+01  0.30000E-02    5     3696    -4    -5     T
      870  0.2544000E+01  0.30000E-02    5     3701    -4    -5     T
      871  0.2547000E+01  0.30000E-02    4     3705    -4    -5     T
      872  0.2550000E+01  0.30000E-02    5     3710    -4    -5     T
      873  0.2553000E+01  0.30000E-02    6     3716    -4    -5     T
      874  0.2556000E+01  0.30000E-02    4     3720    -4    -5     T
      875  0.2559000E+01  0.30000E-02    4     3724    -4    -5     T
      876  0.2562000E+01  0.30000E-02    5     3729    -4    -5     T
      877  0.2565000E+01  0.30000E-02    4     3733    -4    -5     T
      878  0.2568000E+01  0.30000E-02    4     3737    -4    -5     T
      879  0.2571000E+01  0.30000E-02    4     3741    -4    -5     T
      880  0.2574000E+01  0.30000E-02    4     3745    -4    -5     T
      881  0.2577000E+01  0.30000E-02    4     3749    -4    -5     T
      882  0.2580000E+01  0.30000E-02    4     3753    -4    -5     T
      883  0.2583000E+01  0.30000E-02    5     3758    -4    -5     T
      884  0.2586000E+01  0.30000E-02    4     3762    -4    -5     T
      885  0.2589000E+01  0.30000E-02    4     3766    -4    -5     T
      886  0.2592000E+01  0.30000E-02    4     3770    -4    -5     T
      887  0.2595000E+01  0.30000E-02    4     3774    -4    -5     T
      888  0.2598000E+01  0.30000E-02    4     3778    -4    -5     T
      889  0.2601000E+01  0.30000E-02    4     3782    -4    -5     T
      890  0.2604000E+01  0.30000E-02    5     3787    -4    -5     T
      891  0.2607000E+01  0.30000E-02    4     3791    -4    -5     T
      892  0.2610000E+01  0.30000E-02    4     3795    -4    -5     T
      893  0.2613000E+01  0.30000E-02    4     3799    -4    -5     T
      894  0.2616000E+01  0.30000E-02    4     3803    -4    -5     T
      895  0.2619000E+01  0.30000E-02    5     3808    -4    -5     T
      896  0.2622000E+01  0.30000E-02    4     3812    -4    -5     T
      897  0.2625000E+01  0.30000E-02    4     3816    -4    -5     T
      898  0.2628000E+01  0.30000E-02    4     3820    -4    -5     T
      899  0.2631000E+01  0.30000E-02    4     3824    -4    -5     T
      900  0.2634000E+01  0.30000E-02    5     3829    -4    -5     T
      901  0.2637000E+01  0.30000E-02    4     3833    -4    -5     T
      902  0.2640000E+01  0.30000E-02    4     3837    -4    -5     T
      903  0.2643000E+01  0.30000E-02    4     3841    -4    -5     T
      904  0.2646000E+01  0.30000E-02    4     3845    -4    -5     T
      905  0.2649000E+01  0.30000E-02    4     3849    -4    -5     T
      906  0.2652000E+01  0.30000E-02    4     3853    -4    -5     T
      907  0.2655000E+01  0.30000E-02    4     3857    -4    -5     T
      908  0.2658000E+01  0.30000E-02    4     3861    -4    -5     T
      909  0.2661000E+01  0.30000E-02    4     3865    -4    -5     T
      910  0.2664000E+01  0.30000E-02    4     3869    -4    -5     T
      911  0.2667000E+01  0.30000E-02    4     3873    -4    -5     T
      912  0.2670000E+01  0.30000E-02    4     3877    -4    -5     T
      913  0.2673000E+01  0.30000E-02    4     3881    -4    -5     T
      914  0.2676000E+01  0.30000E-02    4     3885    -4    -5     T
      915  0.2679000E+01  0.30000E-02    4     3889    -4    -5     T
      916  0.2682000E+01  0.30000E-02    4     3893    -4    -5     T
      917  0.2685000E+01  0.30000E-02    4     3897    -4    -5     T
      918  0.2688000E+01  0.30000E-02    4     3901    -4    -5     T
      919  0.2691000E+01  0.30000E-02    4     3905    -4    -5     T
      920  0.2694000E+01  0.30000E-02    3     3908    -4    -5     T
      921  0.2697000E+01  0.30000E-02    4     3912    -4    -5     T
      922  0.2700000E+01  0.30000E-02    4     3916    -4    -5     T
      923  0.2704000E+01  0.40000E-02    4     3920    -4    -5     T
      924  0.2708000E+01  0.40000E-02    7     3927    -4    -5     T
      925  0.2712000E+01  0.40000E-02    4     3931    -4    -5     T
      926  0.2715000E+01  0.30000E-02    4     3935    -4    -5     T
      927  0.2718000E+01  0.30000E-02    3     3938    -4    -5     T
      928  0.2721000E+01  0.30000E-02    4     3942    -4    -5     T
      929  0.2724000E+01  0.30000E-02    4     3946    -4    -5     T
      930  0.2728000E+01  0.40000E-02    4     3950    -4    -5     T
      931  0.2732000E+01  0.40000E-02    5     3955    -4    -5     T
      932  0.2736000E+01  0.40000E-02    5     3960    -4    -5     T
      933  0.2740000E+01  0.40000E-02    5     3965    -4    -5     T
      934  0.2744000E+01  0.40000E-02    4     3969    -4    -5     T
      935  0.2748000E+01  0.40000E-02    4     3973    -4    -5     T
      936  0.2752000E+01  0.40000E-02    4     3977    -4    -5     T
      937  0.2756000E+01  0.40000E-02    4     3981    -4    -5     T
      938  0.2760000E+01  0.40000E-02    6     3987    -4    -5     T
      939  0.2764000E+01  0.40000E-02    4     3991    -4    -5     T
      940  0.2768000E+01  0.40000E-02    5     3996    -4    -5     T
      941  0.2772000E+01  0.40000E-02    4     4000    -4    -5     T
      942  0.2776000E+01  0.40000E-02    4     4004    -4    -5     T
      943  0.2780000E+01  0.40000E-02    4     4008    -4    -5     T
      944  0.2784000E+01  0.40000E-02    4     4012    -4    -5     T
      945  0.2788000E+01  0.40000E-02    4     4016    -4    -5     T
      946  0.2792000E+01  0.40000E-02    4     4020    -4    -5     T
      947  0.2796000E+01  0.40000E-02    5     4025    -4    -5     T
      948  0.2800000E+01  0.40000E-02    4     4029    -4    -5     T
      949  0.2804000E+01  0.40000E-02    4     4033    -4    -5     T
      950  0.2808000E+01  0.40000E-02    4     4037    -4    -5     T
      951  0.2812000E+01  0.40000E-02    4     4041    -4    -5     T
      952  0.2816000E+01  0.40000E-02    4     4045    -4    -5     T
      953  0.2820000E+01  0.40000E-02    4     4049    -4    -5     T
      954  0.2824000E+01  0.40000E-02    5     4054    -4    -5     T
      955  0.2828000E+01  0.40000E-02    4     4058    -4    -5     T
      956  0.2832000E+01  0.40000E-02    4     4062    -4    -5     T
      957  0.2836000E+01  0.40000E-02    4     4066    -4    -5     T
      958  0.2840000E+01  0.40000E-02    4     4070    -4    -5     T
      959  0.2844000E+01  0.40000E-02    4     4074    -4    -5     T
      960  0.2848000E+01  0.40000E-02    4     4078    -4    -5     T
      961  0.2852000E+01  0.40000E-02    4     4082    -4    -5     T
      962  0.2856000E+01  0.40000E-02    4     4086    -4    -5     T
      963  0.2860000E+01  0.40000E-02    4     4090    -4    -5     T
      964  0.2864000E+01  0.40000E-02    4     4094    -4    -5     T
      965  0.2868000E+01  0.40000E-02    4     4098    -4    -5     T
      966  0.2872000E+01  0.40000E-02    4     4102    -4    -5     T
      967  0.2876000E+01  0.40000E-02    4     4106    -4    -5     T
      968  0.2880000E+01  0.40000E-02    4     4110    -4    -5     T
      969  0.2884000E+01  0.40000E-02    4     4114    -4    -5     T
      970  0.2888000E+01  0.40000E-02    4     4118    -4    -5     T
      971  0.2892000E+01  0.40000E-02    4     4122    -4    -5     T
      972  0.2896000E+01  0.40000E-02    4     4126    -4    -5     T
      973  0.2900000E+01  0.40000E-02    4     4130    -4    -5     T
      974  0.2904000E+01  0.40000E-02    4     4134    -4    -5     T
      975  0.2908000E+01  0.40000E-02    3     4137    -4    -5     T
      976  0.2912000E+01  0.40000E-02    4     4141    -4    -5     T
      977  0.2916000E+01  0.40000E-02    4     4145    -4    -5     T
      978  0.2920000E+01  0.40000E-02    4     4149    -4    -5     T
      979  0.2924000E+01  0.40000E-02    4     4153    -4    -5     T
      980  0.2928000E+01  0.40000E-02    3     4156    -4    -5     T
      981  0.2934000E+01  0.60000E-02    4     4160    -4    -5     T
      982  0.2940000E+01  0.60000E-02    6     4166    -4    -5     T
      983  0.2946000E+01  0.60000E-02    5     4171    -4    -5     T
      984  0.2952000E+01  0.60000E-02    5     4176    -4    -5     T
      985  0.2958000E+01  0.60000E-02    5     4181    -4    -5     T
      986  0.2964000E+01  0.60000E-02    6     4187    -4    -5     T
      987  0.2970000E+01  0.60000E-02    5     4192    -4    -5     T
      988  0.2976000E+01  0.60000E-02    5     4197    -4    -5     T
      989  0.2982000E+01  0.60000E-02    5     4202    -4    -5     T
      990  0.2988000E+01  0.60000E-02    4     4206    -4    -5     T
      991  0.2994000E+01  0.60000E-02    5     4211    -4    -5     T
      992  0.3000000E+01  0.60000E-02    4     4215    -4    -5     T
end
