 ******* Program HYDRUS
 ******* 
 Infiltration of water into soil profile                                 
 Date:   1. 9.    Time:  12:30:57
 Units: L = cm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      410  0.2563487E+00  0.85014E-03    5     1827    -4    -5     T
      411  0.2571989E+00  0.85014E-03    5     1832    -4    -5     T
      412  0.2580490E+00  0.85014E-03    5     1837    -4    -5     T
      413  0.2588992E+00  0.85014E-03    5     1842    -4    -5     T
      414  0.2597493E+00  0.85014E-03    4     1846    -4    -5     T
      415  0.2605994E+00  0.85014E-03    5     1851    -4    -5     T
      416  0.2614496E+00  0.85014E-03    5     1856    -4    -5     T
      417  0.2622997E+00  0.85014E-03    4     1860    -4    -5     T
      418  0.2631499E+00  0.85014E-03    5     1865    -4    -5     T
      419  0.2640000E+00  0.85014E-03    5     1870    -4    -5     T
      420  0.2648747E+00  0.87465E-03    4     1874    -4    -5     T
      421  0.2657493E+00  0.87465E-03    5     1879    -4    -5     T
      422  0.2666240E+00  0.87465E-03    5     1884    -4    -5     T
      423  0.2674986E+00  0.87465E-03    4     1888    -4    -5     T
      424  0.2683487E+00  0.85014E-03    4     1892    -4    -5     T
      425  0.2691989E+00  0.85014E-03    6     1898    -4    -5     T
      426  0.2700490E+00  0.85014E-03    4     1902    -4    -5     T
      427  0.2708992E+00  0.85014E-03    5     1907    -4    -5     T
      428  0.2717493E+00  0.85014E-03    6     1913    -4    -5     T
      429  0.2725994E+00  0.85014E-03    4     1917    -4    -5     T
      430  0.2734496E+00  0.85014E-03    5     1922    -4    -5     T
      431  0.2742997E+00  0.85014E-03    5     1927    -4    -5     T
      432  0.2751499E+00  0.85014E-03    4     1931    -4    -5     T
      433  0.2760000E+00  0.85014E-03    5     1936    -4    -5     T
      434  0.2768747E+00  0.87465E-03    5     1941    -4    -5     T
      435  0.2777493E+00  0.87465E-03    5     1946    -4    -5     T
      436  0.2786240E+00  0.87465E-03    5     1951    -4    -5     T
      437  0.2794986E+00  0.87465E-03    4     1955    -4    -5     T
      438  0.2803487E+00  0.85014E-03    5     1960    -4    -5     T
      439  0.2811989E+00  0.85014E-03    5     1965    -4    -5     T
      440  0.2820490E+00  0.85014E-03    4     1969    -4    -5     T
      441  0.2828992E+00  0.85014E-03    4     1973    -4    -5     T
      442  0.2837493E+00  0.85014E-03    5     1978    -4    -5     T
      443  0.2845994E+00  0.85014E-03    6     1984    -4    -5     T
      444  0.2854496E+00  0.85014E-03    4     1988    -4    -5     T
      445  0.2862997E+00  0.85014E-03    5     1993    -4    -5     T
      446  0.2871499E+00  0.85014E-03    4     1997    -4    -5     T
      447  0.2880000E+00  0.85014E-03    4     2001    -4    -5     T
      448  0.2888747E+00  0.87465E-03    4     2005    -4    -5     T
      449  0.2897493E+00  0.87465E-03    4     2009    -4    -5     T
      450  0.2906240E+00  0.87465E-03    4     2013    -4    -5     T
      451  0.2914986E+00  0.87465E-03    5     2018    -4    -5     T
      452  0.2923487E+00  0.85014E-03    4     2022    -4    -5     T
      453  0.2931989E+00  0.85014E-03    4     2026    -4    -5     T
      454  0.2940490E+00  0.85014E-03    4     2030    -4    -5     T
      455  0.2948992E+00  0.85014E-03    4     2034    -4    -5     T
      456  0.2957493E+00  0.85014E-03    4     2038    -4    -5     T
      457  0.2965994E+00  0.85014E-03    3     2041    -4    -5     T
      458  0.2977330E+00  0.11335E-02    4     2045    -4    -5     T
      459  0.2988665E+00  0.11335E-02    5     2050    -4    -5     T
      460  0.3000000E+00  0.11335E-02    5     2055    -4    -5     T
      461  0.3011370E+00  0.11370E-02    5     2060    -4    -5     T
      462  0.3022233E+00  0.10863E-02    4     2064    -4    -5     T
      463  0.3033096E+00  0.10863E-02    5     2069    -4    -5     T
      464  0.3043959E+00  0.10863E-02    5     2074    -4    -5     T
      465  0.3054822E+00  0.10863E-02    4     2078    -4    -5     T
      466  0.3065685E+00  0.10863E-02    4     2082    -4    -5     T
      467  0.3076548E+00  0.10863E-02    5     2087    -4    -5     T
      468  0.3087411E+00  0.10863E-02    4     2091    -4    -5     T
      469  0.3098274E+00  0.10863E-02    4     2095    -4    -5     T
      470  0.3109137E+00  0.10863E-02    4     2099    -4    -5     T
      471  0.3120000E+00  0.10863E-02    4     2103    -4    -5     T
      472  0.3131370E+00  0.11370E-02    4     2107    -4    -5     T
      473  0.3142233E+00  0.10863E-02    4     2111    -4    -5     T
      474  0.3153096E+00  0.10863E-02    4     2115    -4    -5     T
      475  0.3163959E+00  0.10863E-02    4     2119    -4    -5     T
      476  0.3174822E+00  0.10863E-02    4     2123    -4    -5     T
      477  0.3185685E+00  0.10863E-02    4     2127    -4    -5     T
      478  0.3196548E+00  0.10863E-02    4     2131    -4    -5     T
      479  0.3207411E+00  0.10863E-02    4     2135    -4    -5     T
      480  0.3218274E+00  0.10863E-02    4     2139    -4    -5     T
      481  0.3229137E+00  0.10863E-02    4     2143    -4    -5     T
      482  0.3240000E+00  0.10863E-02    4     2147    -4    -5     T
      483  0.3251370E+00  0.11370E-02    4     2151    -4    -5     T
      484  0.3262233E+00  0.10863E-02    3     2154    -4    -5     T
      485  0.3276200E+00  0.13967E-02    5     2159    -4    -5     T
      486  0.3290167E+00  0.13967E-02    5     2164    -4    -5     T
      487  0.3304133E+00  0.13967E-02    4     2168    -4    -5     T
      488  0.3318100E+00  0.13967E-02    4     2172    -4    -5     T
      489  0.3332067E+00  0.13967E-02    5     2177    -4    -5     T
      490  0.3346033E+00  0.13967E-02    5     2182    -4    -5     T
      491  0.3360000E+00  0.13967E-02    4     2186    -4    -5     T
      492  0.3375000E+00  0.15000E-02    5     2191    -4    -5     T
      493  0.3390000E+00  0.15000E-02    5     2196    -4    -5     T
      494  0.3405000E+00  0.15000E-02    4     2200    -4    -5     T
      495  0.3420000E+00  0.15000E-02    4     2204    -4    -5     T
      496  0.3435000E+00  0.15000E-02    5     2209    -4    -5     T
      497  0.3450000E+00  0.15000E-02    5     2214    -4    -5     T
      498  0.3465000E+00  0.15000E-02    4     2218    -4    -5     T
      499  0.3480000E+00  0.15000E-02    4     2222    -4    -5     T
      500  0.3495000E+00  0.15000E-02    4     2226    -4    -5     T
      501  0.3510000E+00  0.15000E-02    4     2230    -4    -5     T
      502  0.3525000E+00  0.15000E-02    4     2234    -4    -5     T
      503  0.3540000E+00  0.15000E-02    4     2238    -4    -5     T
      504  0.3555000E+00  0.15000E-02    4     2242    -4    -5     T
      505  0.3570000E+00  0.15000E-02    4     2246    -4    -5     T
      506  0.3585000E+00  0.15000E-02    4     2250    -4    -5     T
      507  0.3600000E+00  0.15000E-02    4     2254    -4    -5     T
      508  0.3615000E+00  0.15000E-02    4     2258    -4    -5     T
      509  0.3630000E+00  0.15000E-02    4     2262    -4    -5     T
      510  0.3645000E+00  0.15000E-02    4     2266    -4    -5     T
      511  0.3660000E+00  0.15000E-02    4     2270    -4    -5     T
      512  0.3675000E+00  0.15000E-02    4     2274    -4    -5     T
      513  0.3690000E+00  0.15000E-02    4     2278    -4    -5     T
      514  0.3705000E+00  0.15000E-02    4     2282    -4    -5     T
      515  0.3720000E+00  0.15000E-02    4     2286    -4    -5     T
      516  0.3735000E+00  0.15000E-02    4     2290    -4    -5     T
      517  0.3750000E+00  0.15000E-02    4     2294    -4    -5     T
      518  0.3765000E+00  0.15000E-02    4     2298    -4    -5     T
      519  0.3780000E+00  0.15000E-02    4     2302    -4    -5     T
      520  0.3795000E+00  0.15000E-02    4     2306    -4    -5     T
      521  0.3810000E+00  0.15000E-02    4     2310    -4    -5     T
      522  0.3825000E+00  0.15000E-02    4     2314    -4    -5     T
      523  0.3840000E+00  0.15000E-02    4     2318    -4    -5     T
      524  0.3855000E+00  0.15000E-02    3     2321    -4    -5     T
      525  0.3876000E+00  0.21000E-02    5     2326    -4    -5     T
      526  0.3897000E+00  0.21000E-02    6     2332    -4    -5     T
      527  0.3918000E+00  0.21000E-02    4     2336    -4    -5     T
      528  0.3939000E+00  0.21000E-02    5     2341    -4    -5     T
      529  0.3960000E+00  0.21000E-02    4     2345    -4    -5     T
      530  0.3980000E+00  0.20000E-02    4     2349    -4    -5     T
      531  0.4000000E+00  0.20000E-02    5     2354    -4    -5     T
      532  0.4020000E+00  0.20000E-02    4     2358    -4    -5     T
      533  0.4040000E+00  0.20000E-02    4     2362    -4    -5     T
      534  0.4060000E+00  0.20000E-02    4     2366    -4    -5     T
      535  0.4080000E+00  0.20000E-02    4     2370    -4    -5     T
      536  0.4100000E+00  0.20000E-02    4     2374    -4    -5     T
      537  0.4120000E+00  0.20000E-02    4     2378    -4    -5     T
      538  0.4140000E+00  0.20000E-02    4     2382    -4    -5     T
      539  0.4160000E+00  0.20000E-02    4     2386    -4    -5     T
      540  0.4180000E+00  0.20000E-02    3     2389    -4    -5     T
      541  0.4200000E+00  0.20000E-02    4     2393    -4    -5     T
      542  0.4220000E+00  0.20000E-02    4     2397    -4    -5     T
      543  0.4240000E+00  0.20000E-02    3     2400    -4    -5     T
      544  0.4266667E+00  0.26667E-02    5     2405    -4    -5     T
      545  0.4293333E+00  0.26667E-02    5     2410    -4    -5     T
      546  0.4320000E+00  0.26667E-02    5     2415    -4    -5     T
      547  0.4344000E+00  0.24000E-02    6     2421    -4    -5     T
      548  0.4368000E+00  0.24000E-02    4     2425    -4    -5     T
      549  0.4392000E+00  0.24000E-02    4     2429    -4    -5     T
      550  0.4416000E+00  0.24000E-02    5     2434    -4    -5     T
      551  0.4440000E+00  0.24000E-02    4     2438    -4    -5     T
      552  0.4464000E+00  0.24000E-02    4     2442    -4    -5     T
      553  0.4488000E+00  0.24000E-02    4     2446    -4    -5     T
      554  0.4512000E+00  0.24000E-02    4     2450    -4    -5     T
      555  0.4536000E+00  0.24000E-02    4     2454    -4    -5     T
      556  0.4560000E+00  0.24000E-02    4     2458    -4    -5     T
      557  0.4584000E+00  0.24000E-02    4     2462    -4    -5     T
      558  0.4608000E+00  0.24000E-02    4     2466    -4    -5     T
      559  0.4632000E+00  0.24000E-02    4     2470    -4    -5     T
      560  0.4656000E+00  0.24000E-02    4     2474    -4    -5     T
      561  0.4680000E+00  0.24000E-02    4     2478    -4    -5     T
      562  0.4704000E+00  0.24000E-02    4     2482    -4    -5     T
      563  0.4728000E+00  0.24000E-02    4     2486    -4    -5     T
      564  0.4752000E+00  0.24000E-02    4     2490    -4    -5     T
      565  0.4776000E+00  0.24000E-02    4     2494    -4    -5     T
      566  0.4800000E+00  0.24000E-02    4     2498    -4    -5     T
      567  0.4824000E+00  0.24000E-02    4     2502    -4    -5     T
      568  0.4848000E+00  0.24000E-02    4     2506    -4    -5     T
      569  0.4872000E+00  0.24000E-02    4     2510    -4    -5     T
      570  0.4896000E+00  0.24000E-02    4     2514    -4    -5     T
      571  0.4920000E+00  0.24000E-02    4     2518    -4    -5     T
      572  0.4946667E+00  0.26667E-02    4     2522    -4    -5     T
      573  0.4973333E+00  0.26667E-02    5     2527    -4    -5     T
      574  0.5000000E+00  0.26667E-02    4     2531    -4    -5     T
      575  0.5020000E+00  0.20000E-02    3     2534    -4    -5     T
      576  0.5040000E+00  0.20000E-02    3     2537    -4    -5     T
      577  0.5070000E+00  0.30000E-02    4     2541    -4    -5     T
      578  0.5100000E+00  0.30000E-02    4     2545    -4    -5     T
      579  0.5130000E+00  0.30000E-02    5     2550    -4    -5     T
      580  0.5160000E+00  0.30000E-02    4     2554    -4    -5     T
      581  0.5190000E+00  0.30000E-02    4     2558    -4    -5     T
      582  0.5220000E+00  0.30000E-02    4     2562    -4    -5     T
      583  0.5250000E+00  0.30000E-02    4     2566    -4    -5     T
      584  0.5280000E+00  0.30000E-02    4     2570    -4    -5     T
      585  0.5310000E+00  0.30000E-02    4     2574    -4    -5     T
      586  0.5340000E+00  0.30000E-02    4     2578    -4    -5     T
      587  0.5370000E+00  0.30000E-02    4     2582    -4    -5     T
      588  0.5400000E+00  0.30000E-02    4     2586    -4    -5     T
      589  0.5430000E+00  0.30000E-02    4     2590    -4    -5     T
      590  0.5460000E+00  0.30000E-02    4     2594    -4    -5     T
      591  0.5490000E+00  0.30000E-02    4     2598    -4    -5     T
      592  0.5520000E+00  0.30000E-02    3     2601    -4    -5     T
      593  0.5560000E+00  0.40000E-02    5     2606    -4    -5     T
      594  0.5600000E+00  0.40000E-02    6     2612    -4    -5     T
      595  0.5640000E+00  0.40000E-02    5     2617    -4    -5     T
      596  0.5680000E+00  0.40000E-02    4     2621    -4    -5     T
      597  0.5720000E+00  0.40000E-02    4     2625    -4    -5     T
      598  0.5760000E+00  0.40000E-02    4     2629    -4    -5     T
      599  0.5800000E+00  0.40000E-02    4     2633    -4    -5     T
      600  0.5840000E+00  0.40000E-02    5     2638    -4    -5     T
      601  0.5880000E+00  0.40000E-02    4     2642    -4    -5     T
      602  0.5920000E+00  0.40000E-02    5     2647    -4    -5     T
      603  0.5960000E+00  0.40000E-02    4     2651    -4    -5     T
      604  0.6000000E+00  0.40000E-02    4     2655    -4    -5     T
      605  0.6040000E+00  0.40000E-02    4     2659    -4    -5     T
      606  0.6080000E+00  0.40000E-02    4     2663    -4    -5     T
      607  0.6120000E+00  0.40000E-02    4     2667    -4    -5     T
      608  0.6160000E+00  0.40000E-02    4     2671    -4    -5     T
      609  0.6200000E+00  0.40000E-02    4     2675    -4    -5     T
      610  0.6240000E+00  0.40000E-02    4     2679    -4    -5     T
      611  0.6280000E+00  0.40000E-02    4     2683    -4    -5     T
      612  0.6320000E+00  0.40000E-02    4     2687    -4    -5     T
      613  0.6360000E+00  0.40000E-02    4     2691    -4    -5     T
      614  0.6400000E+00  0.40000E-02    4     2695    -4    -5     T
      615  0.6440000E+00  0.40000E-02    3     2698    -4    -5     T
      616  0.6480000E+00  0.40000E-02    4     2702    -4    -5     T
      617  0.6520000E+00  0.40000E-02    4     2706    -4    -5     T
      618  0.6560000E+00  0.40000E-02    4     2710    -4    -5     T
      619  0.6600000E+00  0.40000E-02    4     2714    -4    -5     T
      620  0.6640000E+00  0.40000E-02    3     2717    -4    -5     T
      621  0.6720000E+00  0.80000E-02    7     2724    -4    -5     T
      622  0.6760000E+00  0.40000E-02    4     2728    -4    -5     T
      623  0.6800000E+00  0.40000E-02    3     2731    -4    -5     T
      624  0.6840000E+00  0.40000E-02    4     2735    -4    -5     T
      625  0.6880000E+00  0.40000E-02    4     2739    -4    -5     T
      626  0.6920000E+00  0.40000E-02    3     2742    -4    -5     T
      627  0.6960000E+00  0.40000E-02    3     2745    -4    -5     T
      628  0.7020000E+00  0.60000E-02    4     2749    -4    -5     T
      629  0.7080000E+00  0.60000E-02    6     2755    -4    -5     T
      630  0.7140000E+00  0.60000E-02    4     2759    -4    -5     T
      631  0.7200000E+00  0.60000E-02    5     2764    -4    -5     T
      632  0.7260000E+00  0.60000E-02    4     2768    -4    -5     T
      633  0.7320000E+00  0.60000E-02    5     2773    -4    -5     T
      634  0.7380000E+00  0.60000E-02    4     2777    -4    -5     T
      635  0.7440000E+00  0.60000E-02    5     2782    -4    -5     T
      636  0.7500000E+00  0.60000E-02    4     2786    -4    -5     T
      637  0.7560000E+00  0.60000E-02    5     2791    -4    -5     T
      638  0.7620000E+00  0.60000E-02    4     2795    -4    -5     T
      639  0.7680000E+00  0.60000E-02    4     2799    -4    -5     T
      640  0.7740000E+00  0.60000E-02    4     2803    -4    -5     T
      641  0.7800000E+00  0.60000E-02    4     2807    -4    -5     T
      642  0.7860000E+00  0.60000E-02    4     2811    -4    -5     T
      643  0.7920000E+00  0.60000E-02    4     2815    -4    -5     T
      644  0.7980000E+00  0.60000E-02    5     2820    -4    -5     T
      645  0.8040000E+00  0.60000E-02    4     2824    -4    -5     T
      646  0.8100000E+00  0.60000E-02    4     2828    -4    -5     T
      647  0.8160000E+00  0.60000E-02    4     2832    -4    -5     T
      648  0.8220000E+00  0.60000E-02    4     2836    -4    -5     T
      649  0.8280000E+00  0.60000E-02    4     2840    -4    -5     T
      650  0.8340000E+00  0.60000E-02    4     2844    -4    -5     T
      651  0.8400000E+00  0.60000E-02    4     2848    -4    -5     T
      652  0.8460000E+00  0.60000E-02    4     2852    -4    -5     T
      653  0.8520000E+00  0.60000E-02    5     2857    -4    -5     T
      654  0.8580000E+00  0.60000E-02    4     2861    -4    -5     T
      655  0.8640000E+00  0.60000E-02    4     2865    -4    -5     T
      656  0.8700000E+00  0.60000E-02    4     2869    -4    -5     T
      657  0.8760000E+00  0.60000E-02    3     2872    -4    -5     T
      658  0.8820000E+00  0.60000E-02    3     2875    -4    -5     T
      659  0.8880000E+00  0.60000E-02    3     2878    -4    -5     T
      660  0.9000000E+00  0.12000E-01    7     2885    -4    -5     T
      661  0.9060000E+00  0.60000E-02    4     2889    -4    -5     T
      662  0.9120000E+00  0.60000E-02    3     2892    -4    -5     T
      663  0.9180000E+00  0.60000E-02    3     2895    -4    -5     T
      664  0.9240000E+00  0.60000E-02    4     2899    -4    -5     T
      665  0.9300000E+00  0.60000E-02    3     2902    -4    -5     T
      666  0.9360000E+00  0.60000E-02    3     2905    -4    -5     T
      667  0.9480000E+00  0.12000E-01    7     2912    -4    -5     T
      668  0.9540000E+00  0.60000E-02    4     2916    -4    -5     T
      669  0.9600000E+00  0.60000E-02    3     2919    -4    -5     T
      670  0.9720000E+00  0.12000E-01    5     2924    -4    -5     T
      671  0.9840000E+00  0.12000E-01    6     2930    -4    -5     T
      672  0.9960000E+00  0.12000E-01    7     2937    -4    -5     T
      673  0.1000000E+01  0.40000E-02    3     2940    -4    -5     T
      674  0.1000100E+01  0.10000E-03    4     2944    -4    -5     T
      675  0.1000200E+01  0.10000E-03    2     2946    -4    -5     T
      676  0.1000330E+01  0.13000E-03    2     2948    -4    -5     T
      677  0.1000499E+01  0.16900E-03    2     2950    -4    -5     T
      678  0.1000719E+01  0.21970E-03    2     2952    -4    -5     T
      679  0.1001004E+01  0.28561E-03    2     2954    -4    -5     T
      680  0.1001376E+01  0.37129E-03    2     2956    -4    -5     T
      681  0.1001858E+01  0.48268E-03    2     2958    -4    -5     T
      682  0.1002472E+01  0.61417E-03    2     2960    -4    -5     T
      683  0.1003262E+01  0.78965E-03    3     2963    -4    -5     T
      684  0.1004447E+01  0.11845E-02    3     2966    -4    -5     T
      685  0.1005631E+01  0.11845E-02    3     2969    -4    -5     T
      686  0.1008000E+01  0.23689E-02    4     2973    -4    -5     T
      687  0.1009714E+01  0.17143E-02    2     2975    -4    -5     T
      688  0.1012286E+01  0.25714E-02    3     2978    -4    -5     T
      689  0.1014857E+01  0.25714E-02    3     2981    -4    -5     T
      690  0.1020000E+01  0.51429E-02    4     2985    -4    -5     T
      691  0.1024000E+01  0.40000E-02    3     2988    -4    -5     T
      692  0.1028000E+01  0.40000E-02    3     2991    -4    -5     T
      693  0.1032000E+01  0.40000E-02    2     2993    -4    -5     T
      694  0.1038000E+01  0.60000E-02    3     2996    -4    -5     T
      695  0.1044000E+01  0.60000E-02    3     2999    -4    -5     T
      696  0.1056000E+01  0.12000E-01    5     3004    -4    -5     T
      697  0.1068000E+01  0.12000E-01    6     3010    -4    -5     T
      698  0.1080000E+01  0.12000E-01    6     3016    -4    -5     T
      699  0.1092000E+01  0.12000E-01    5     3021    -4    -5     T
      700  0.1104000E+01  0.12000E-01    5     3026    -4    -5     T
      701  0.1116000E+01  0.12000E-01    6     3032    -4    -5     T
      702  0.1128000E+01  0.12000E-01    5     3037    -4    -5     T
      703  0.1140000E+01  0.12000E-01    6     3043    -4    -5     T
      704  0.1152000E+01  0.12000E-01    5     3048    -4    -5     T
      705  0.1164000E+01  0.12000E-01    4     3052    -4    -5     T
      706  0.1176000E+01  0.12000E-01    5     3057    -4    -5     T
      707  0.1188000E+01  0.12000E-01    5     3062    -4    -5     T
      708  0.1200000E+01  0.12000E-01    5     3067    -4    -5     T
      709  0.1212000E+01  0.12000E-01    4     3071    -4    -5     T
      710  0.1224000E+01  0.12000E-01    4     3075    -4    -5     T
      711  0.1236000E+01  0.12000E-01    5     3080    -4    -5     T
      712  0.1248000E+01  0.12000E-01    4     3084    -4    -5     T
      713  0.1260000E+01  0.12000E-01    5     3089    -4    -5     T
      714  0.1272000E+01  0.12000E-01    4     3093    -4    -5     T
      715  0.1284000E+01  0.12000E-01    4     3097    -4    -5     T
      716  0.1296000E+01  0.12000E-01    4     3101    -4    -5     T
      717  0.1308000E+01  0.12000E-01    4     3105    -4    -5     T
      718  0.1320000E+01  0.12000E-01    4     3109    -4    -5     T
      719  0.1332000E+01  0.12000E-01    4     3113    -4    -5     T
      720  0.1344000E+01  0.12000E-01    6     3119    -4    -5     T
      721  0.1356000E+01  0.12000E-01    4     3123    -4    -5     T
      722  0.1368000E+01  0.12000E-01    4     3127    -4    -5     T
      723  0.1380000E+01  0.12000E-01    6     3133    -4    -5     T
      724  0.1392000E+01  0.12000E-01    6     3139    -4    -5     T
      725  0.1404000E+01  0.12000E-01    7     3146    -4    -5     T
      726  0.1410000E+01  0.60000E-02    4     3150    -4    -5     T
      727  0.1416000E+01  0.60000E-02    3     3153    -4    -5     T
      728  0.1422000E+01  0.60000E-02    3     3156    -4    -5     T
      729  0.1428000E+01  0.60000E-02    4     3160    -4    -5     T
      730  0.1434000E+01  0.60000E-02    4     3164    -4    -5     T
      731  0.1440000E+01  0.60000E-02    4     3168    -4    -5     T
      732  0.1446000E+01  0.60000E-02    5     3173    -4    -5     T
      733  0.1452000E+01  0.60000E-02    6     3179    -4    -5     T
      734  0.1458000E+01  0.60000E-02    6     3185    -4    -5     T
      735  0.1464000E+01  0.60000E-02    6     3191    -4    -5     T
      736  0.1470000E+01  0.60000E-02    9     3200    -4    -5     T
      737  0.1476000E+01  0.60000E-02    7     3207    -4    -5     T
      738  0.1480000E+01  0.40000E-02    6     3213    -4    -5     T
      739  0.1484000E+01  0.40000E-02    6     3219    -4    -5     T
      740  0.1488000E+01  0.40000E-02    6     3225    -4    -5     T
      741  0.1492000E+01  0.40000E-02    5     3230    -4    -5     T
      742  0.1496000E+01  0.40000E-02    6     3236    -4    -5     T
      743  0.1500000E+01  0.40000E-02    6     3242    -4    -5     T
      744  0.1504000E+01  0.40000E-02    6     3248    -4    -5     T
      745  0.1508000E+01  0.40000E-02    7     3255    -4    -5     T
      746  0.1512000E+01  0.40000E-02    6     3261    -4    -5     T
      747  0.1515000E+01  0.30000E-02    5     3266    -4    -5     T
      748  0.1518000E+01  0.30000E-02    4     3270    -4    -5     T
      749  0.1521000E+01  0.30000E-02    5     3275    -4    -5     T
      750  0.1524000E+01  0.30000E-02    5     3280    -4    -5     T
      751  0.1527000E+01  0.30000E-02    5     3285    -4    -5     T
      752  0.1530000E+01  0.30000E-02    5     3290    -4    -5     T
      753  0.1533000E+01  0.30000E-02    6     3296    -4    -5     T
      754  0.1536000E+01  0.30000E-02    5     3301    -4    -5     T
      755  0.1539000E+01  0.30000E-02    6     3307    -4    -5     T
      756  0.1542000E+01  0.30000E-02    5     3312    -4    -5     T
      757  0.1545000E+01  0.30000E-02    5     3317    -4    -5     T
      758  0.1548000E+01  0.30000E-02    6     3323    -4    -5     T
      759  0.1551000E+01  0.30000E-02    6     3329    -4    -5     T
      760  0.1554000E+01  0.30000E-02    8     3337    -4    -5     T
      761  0.1556000E+01  0.20000E-02    4     3341    -4    -5     T
      762  0.1558000E+01  0.20000E-02    4     3345    -4    -5     T
      763  0.1560000E+01  0.20000E-02    4     3349    -4    -5     T
      764  0.1562000E+01  0.20000E-02    4     3353    -4    -5     T
      765  0.1564000E+01  0.20000E-02    4     3357    -4    -5     T
      766  0.1566000E+01  0.20000E-02    4     3361    -4    -5     T
      767  0.1568000E+01  0.20000E-02    4     3365    -4    -5     T
      768  0.1570000E+01  0.20000E-02    4     3369    -4    -5     T
      769  0.1572000E+01  0.20000E-02    4     3373    -4    -5     T
      770  0.1574000E+01  0.20000E-02    4     3377    -4    -5     T
      771  0.1576000E+01  0.20000E-02    4     3381    -4    -5     T
      772  0.1578000E+01  0.20000E-02    4     3385    -4    -5     T
      773  0.1580000E+01  0.20000E-02    5     3390    -4    -5     T
      774  0.1582000E+01  0.20000E-02    4     3394    -4    -5     T
      775  0.1584000E+01  0.20000E-02    4     3398    -4    -5     T
      776  0.1586000E+01  0.20000E-02    5     3403    -4    -5     T
      777  0.1588000E+01  0.20000E-02    4     3407    -4    -5     T
      778  0.1590000E+01  0.20000E-02    4     3411    -4    -5     T
      779  0.1592000E+01  0.20000E-02    4     3415    -4    -5     T
      780  0.1594000E+01  0.20000E-02    4     3419    -4    -5     T
      781  0.1596000E+01  0.20000E-02    4     3423    -4    -5     T
      782  0.1598000E+01  0.20000E-02    4     3427    -4    -5     T
      783  0.1600000E+01  0.20000E-02    4     3431    -4    -5     T
      784  0.1602000E+01  0.20000E-02    6     3437    -4    -5     T
      785  0.1604000E+01  0.20000E-02    4     3441    -4    -5     T
      786  0.1606000E+01  0.20000E-02    5     3446    -4    -5     T
      787  0.1608000E+01  0.20000E-02    4     3450    -4    -5     T
      788  0.1610000E+01  0.20000E-02    4     3454    -4    -5     T
      789  0.1612000E+01  0.20000E-02    5     3459    -4    -5     T
      790  0.1614000E+01  0.20000E-02    4     3463    -4    -5     T
      791  0.1616000E+01  0.20000E-02    4     3467    -4    -5     T
      792  0.1618000E+01  0.20000E-02    4     3471    -4    -5     T
      793  0.1620000E+01  0.20000E-02    4     3475    -4    -5     T
      794  0.1622000E+01  0.20000E-02    5     3480    -4    -5     T
      795  0.1624000E+01  0.20000E-02    4     3484    -4    -5     T
      796  0.1626000E+01  0.20000E-02    4     3488    -4    -5     T
      797  0.1628000E+01  0.20000E-02    5     3493    -4    -5     T
      798  0.1630000E+01  0.20000E-02    4     3497    -4    -5     T
      799  0.1632000E+01  0.20000E-02    4     3501    -4    -5     T
      800  0.1634000E+01  0.20000E-02    4     3505    -4    -5     T
      801  0.1636000E+01  0.20000E-02    4     3509    -4    -5     T
      802  0.1638000E+01  0.20000E-02    4     3513    -4    -5     T
      803  0.1640000E+01  0.20000E-02    4     3517    -4    -5     T
      804  0.1642000E+01  0.20000E-02    4     3521    -4    -5     T
      805  0.1644000E+01  0.20000E-02    5     3526    -4    -5     T
      806  0.1646000E+01  0.20000E-02    4     3530    -4    -5     T
      807  0.1648000E+01  0.20000E-02    4     3534    -4    -5     T
      808  0.1650000E+01  0.20000E-02    4     3538    -4    -5     T
      809  0.1652000E+01  0.20000E-02    4     3542    -4    -5     T
      810  0.1654000E+01  0.20000E-02    4     3546    -4    -5     T
      811  0.1656000E+01  0.20000E-02    4     3550    -4    -5     T
      812  0.1658000E+01  0.20000E-02    4     3554    -4    -5     T
      813  0.1660000E+01  0.20000E-02    5     3559    -4    -5     T
      814  0.1662000E+01  0.20000E-02    4     3563    -4    -5     T
      815  0.1664000E+01  0.20000E-02    4     3567    -4    -5     T
      816  0.1666000E+01  0.20000E-02    4     3571    -4    -5     T
      817  0.1668000E+01  0.20000E-02    4     3575    -4    -5     T
      818  0.1670000E+01  0.20000E-02    4     3579    -4    -5     T
      819  0.1672000E+01  0.20000E-02    4     3583    -4    -5     T
      820  0.1674000E+01  0.20000E-02    4     3587    -4    -5     T
      821  0.1676000E+01  0.20000E-02    4     3591    -4    -5     T
      822  0.1678000E+01  0.20000E-02    3     3594    -4    -5     T
      823  0.1680000E+01  0.20000E-02    4     3598    -4    -5     T
      824  0.1682000E+01  0.20000E-02    4     3602    -4    -5     T
      825  0.1684000E+01  0.20000E-02    4     3606    -4    -5     T
      826  0.1686000E+01  0.20000E-02    4     3610    -4    -5     T
      827  0.1688000E+01  0.20000E-02    5     3615    -4    -5     T
      828  0.1690000E+01  0.20000E-02    4     3619    -4    -5     T
      829  0.1692000E+01  0.20000E-02    4     3623    -4    -5     T
